Source,Author,Work,Work Label,Edition,Place of Production,Year of Publication,Language Code
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb380615548#Expression,CHANSONS ESPAGNOLES DU XXème SIECLE,,S.l.,1962,
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb352346448#Expression,El Mejor mozo de España,,"Salamanca, Madrid, Barcelona, Caracas, Anaya",1967,
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb35234646z#Expression,El Caballero de Olmedo,,"Salamanca, Madrid, Barcelona, Anaya",1968,
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb37873402p#Expression,ROMANCES CELEBRES,,S.l.,1958,
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb356653231#Expression,A Study and critical edition of Lope de Vega's « El Amor enamorado »,,"Washington, D.C.. - Madrid",1978,
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb379490822#Expression,VILLANCICOS,,S.l.,1957,
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb37988580b#Expression,Siglo de oro (teatro),,S.l.,1958,
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb31552445z#Expression,"Parte veinte y tres de las comedias de Lope Felix de Vega Carpio, del abito de San Pedro y de S. Juan. Dedicadas a D. Gutierre Domingo de Teran... Por Manuel de Faria y Sousa cavallero del Abito de Christo, y de la Casa real. 75",,,1638,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb31552658v#Expression,Comedia famosa. Los Milagros de el desprecio,,,1700/1760,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb315524151#Expression,"Segunda parte de las comedias de Lope de Vega Carpio, que contiene otras doze...  dirigidas a doña Casilda de Gauna varona, muger de don Alonso Velez de Guevara, alcalde de... Burgos",,,1610,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb408888208#Expression,Le père joué,,,1938,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb31552619z#Expression,La bella brutta,,,1665,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb315526596#Expression,Los Milagros del desprecio,,,1701/1717,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb33547852m#Expression,"El Premio del bien hablar, y bolver por las mugeres",,,1717/1728,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb33355632t#Expression,"Doncella, viuda, y casada",,,1717/1747,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb31552826s#Expression,Novelas amorosas de los mejores ingenios de España,,,1650,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb315528301#Expression,El Peregrino en su patria de Lope de Vega Carpio,,,1608,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb40888133p#Expression,"La duchesse de Ferrare, tragi-comédie en 3 actes et 5 tableaux",,,1935,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb40892672q#Expression,"Aimer sans savoir qui, comédie dramatique en 3 actes, adaptée par Paul Nivoix",,,1957,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Lope de Vega,http://data.bnf.fr/ark:/12148/cb31552696d#Expression,Il Can dell'ortolano,,,1669,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39278902h#Expression,"Poemas de amor, de pasión y de muerte",,Bogotá,1996,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb41197554n#Expression,La cuna y la sepultura,,Madrid,2008,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39018063n#Expression,Sonnets,,Paris,2003,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39018063n#Expression,Sonnets,,Paris,2003,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb46692971p#Expression,Antología poética,,Madrid,1979,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb466472890#Expression,Vida de Marco Bruto,,Madrid,2020,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39769477x#Expression,Dialogo del rebusque,,Madrid,1984,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163700k#Expression,"Sueños y discursos, o Desuelos soñolientos de verdades soñadas descubridoras de abusos, vicios y engaños en todos los oficios y estados del mundo, por D. Francisco de Quevedo Villegas, añadidas muchas cosas... en el Sueño de la muerte... la Casa de los locos de Amor y Prematica del tiempo...",,En Barcelona,1628,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb34996453g#Expression,La Hora de todos y la Fortuna con seso,,Madrid,1987,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636934#Expression,"Politica de Dios, govierno de Christo, tirania de Satanas ; escrivelo con las plumas de los Evangelistas, don Francisco de Quevedo Villegas,... Añadidos a este tratado : La Historia del Buscón. 2. Los Sueños. 3. Discurso de todos los dañados y malos. 4. Cuento de cuentos",,Pamplona,1631,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb348078277#Expression,Poesía original completa,,Barcelona,1983,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163715m#Expression,"Les Visions de dom Francisco de Quevedo Villegas,... Augmentées de l'Enfer réformé, ou Sédition infernalle. Traduictes d'espagnol par le sieur de La Geneste",,Troyes,1649,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311637179#Expression,"Les Visions, de dom Francisco de Quevedo Villegas,... augmentées de 'Enfer réformé. Traduites d'espagnol par le sieur de La Geneste",,Rouen,1674,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163695t#Expression,"Politica de Dios, y govierno de Christo, sacada de la Sagrada Escritura para acierto de Rey y Reyno en sus acciones, por don Francisco de Quevedo Villegas,...",,Madrid,1729,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb45567153t#Expression,Antología poética,,Madrid,1999,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35657116g#Expression,Sueños y discursos,,Madrid,1980,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb411223026#Expression,"Memori. por el patronato de Santiago, y por todos los sanctos naturales de España, en favor de la eleccion de Christo N. S.",,A Coruña,2005,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb466594490#Expression,El Parnaso español,,Madrid,2020,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb312866071#Expression,"Le Coureur de nuict, ou l'Aventurier nocturne",,Paris,1636,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636605#Expression,"Historia de la vida del Buscon, llamado don Pablos, exemplo dè vagamundos y espejo de tacaños, por don Francisco de Quevedo Villegas,...",,En Barcelona,1627,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb416760654#Expression,Les Visions,,Paris,1634,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb37389784g#Expression,Obras completas,,Madrid,1988/1991,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311637148#Expression,"Les Visions de dom Francisco de Quevedo Villegas,... Augmentées de l'Enfer réformé, ou Sédition infernalle. Traduictes d'espagnol par le sieur de La Geneste",,Blois,1645,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42758454z#Expression,Silvas,,Lima. - Hempstead N.Y.,2011,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42758454z#Expression,Silvas,,Lima. - Hempstead N.Y.,2011,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb393342697#Expression,"El Parnasso español, monte en dos cumbre dividido, con las nueve Musas castellanas, donde se contienen poesias de don Francisco de Quevedo Villegas,...salen aora de la Libreria de D. Ioseph Antonio Gonzalez De Salas...",,En Zaragoça,1649,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163728z#Expression,"Seven wonderlycke gesichten van don Francisco de Quevedo Villegas,... in't nederlandts ghebracht door Capiteyn Haring van Harinxma",,Leyde,1650,http://id.loc.gov/vocabulary/iso639-2/dut
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163727m#Expression,"""Visiones de don de Quevedo"", das ist Wunderliche satyrische und warhafftige Gesichte Philanders von Sittewalt, in welchen aller Welt Wesen, aller Menschen Händel... gesehen werden... In zwei Theil abgetheilet... [von Hans Michael Moscherosch.]",,"Francofurti,",1645,http://id.loc.gov/vocabulary/iso639-2/ger
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb46654912t#Expression,"Lágrimas de Jeremías castellanas, ordenando y declarando la letra hebrea, con paráfrasis y comentarios",,A Coruña,2018,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39181603c#Expression,"Les ""Visions"" de Quevedo, traduites par le sieur de La Geneste",,Paris,2004,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb30717959m#Expression,Le Chevalier de l'espargne...,,Paris,1633,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163668x#Expression,Oeuvres choisies de Francisco de Quevedo : Histoire de Pablo de Ségovie,,Paris,1882,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb32550643g#Expression,"Las Zahurdas de Plutón(""el Sueño del Infierno""). Édition critique et synoptique par Amédée Mas,...",,"Poitiers, S.F.I.L. et impr. M. Texier réunies",1956,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163682g#Expression,"El Perro y la calentura, novela peregrina, de don Francisco de Quevedo Villegas,...",,En Tortosa,1636,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636725#Expression,Don Pablo de Ségovie,,Paris,1929,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb46683851t#Expression,Defensa de la felicidad : alegato en favor de Epicuro,,Madrid,2021,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb374454005#Expression,Obras festivas,,Madrid,1987,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb356571154#Expression,Obras festivas,,Madrid,1981,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb41130262h#Expression,Cómo ha da ser el privado,,Lucca,2004,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb41130262h#Expression,Cómo ha da ser el privado,,Lucca,2004,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163680s#Expression,"Memorial por el patronato de Santiago y por todos los santos naturales de España... escribele d. Francisco de Quevedo Villegas,...",,Zaragoza,1629,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31552759g#Expression,Obras de don Francisco de Quevedo Villegas,,Madrid,1852/1859,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39336776c#Expression,"Juguetes de la niñez, y travessuras de el ingenio. La Cuna y sepultura para el conocimiento... Por Don Francisco de Quevedo Villegas,... Corregidas ...",,Barcelona,1635,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636876#Expression,"Las Tres Musas ultimas castellanas, segunda cumbre del Parnaso español, de don Francisco de Quevedo y Villegas,...",,Madrid,1716,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39950558w#Expression,Obras de don Francisco de Quevedo Villegas Tomo tercero,,Madrid,1877,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35657111r#Expression,Obra poética 3,,Madrid,1971,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163644x#Expression,Oeuvres choisies de don François de Quevedo,,La Haye. - Paris,1776,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163679k#Expression,Quevedo. L'Heure de tous. Avant-propos de René Bouvier. Traduction de Jean Camp. Illustrations de Goya,,Paris,1934,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636845#Expression,"El Parnasso español, monte en dos cumbres dividido, con las nueve Musas castellanas, donde se contienen poesias de don Francisco de Quevedo Villegas,... que con adorno y censura, ilustradas, y corregidas, salen ahora de la libreria de don Joseph Antonio Gonzalez de Salas,...",,Madrid,1648,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb32550631g#Expression,Deux songes,,Paris,1947,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb392585787#Expression,Heurs et malheurs du trou du cul,,Paris,2004,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163641w#Expression,Les Oeuvres de Quevedo. Traduction nouvelle...,,Pais,1664,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35621974s#Expression,Itinerario del entremés desde Lope de Rueda a Quiñones de Benavente,,Madrid,1971,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb38937591v#Expression,El perro y la calentura : novela peregrina,,Madrid,1736,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb37634138x#Expression,"El Buscón : la vie de l'aventurier Don Pablo de Ségovie, vagabond exemplaire et miroir des filous",,Nantes,2001,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb390800290#Expression,Lince de Italia u Zahorí español,,Pamplona,2002,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb40028107h#Expression,Obras completas en prosa Volumen tercero,,Madrid,2005,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35657107h#Expression,El Buscón,,Gerona,1980,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163637n#Expression,"Les Oeuvres de dom Francisco de Quevedo Villegas,... contenant : le Coureur de nuit, ou l'Aventurier nocturne ; Buscon, histoire facécieuse ; les Lettres du chevalier de L'Espagne ; les Visions...",,Rouen,1665,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163686v#Expression,"El Parnasso español, monte en dos cumbre dividido, con las nueve Musas castellanas. Donde se contienen poesias de don Francisco de Quevedo Villegas,... salen aora añadido con adorno de unas Dissertaciones à cada una de las Musas...",,Madrid,1713,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb41278740h#Expression,Obras completas en prosa Volumen segundo,,Madrid,2007,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb331464699#Expression,Luis Astrana Marín. Epistolario completo,,Madrid,1946,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163635z#Expression,Quevedo...,,Madrid,1911/1931,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163718n#Expression,"Les Visions, de dom Francisco de Quevedo Villegas,... augmentées de 'Enfer réformé. Traduites d'espagnol par le sieur de La Geneste",,Rouen,1683,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb390180013#Expression,"Songes et discours : traitant de vérités dénicheuses d'abus, vices et tromperies, dans tous les états et offices du monde",,Paris,2003,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb314348856#Expression,Obras... [T. III.],,Madrid,1729,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31434886j#Expression,Obras... [T. III.],,Madrid,1729,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb40175845g#Expression,El Buscón,,Madrid,2005,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb413644264#Expression,"Cartas, documentos y escrituras de Francisco Gómez de Quevedo y Villegas (1580-1645), caballero de la orden de Santiago, señor de la villa de la torre de Juan Abad y sus parientes",,Pamplona,2005,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb399505148#Expression,Obras de don Francisco de Quevedo Villegas,,Madrid,1852/1877,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163688j#Expression,"El Parnaso español con las nueve musas castellanas, por don Francisco de Quevedo y Villegas...",,Paris,1883/1884,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb413645074#Expression,El Eneas de la Virgen y primer rey de Navarra,,Pamplona,2008,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb39336803f#Expression,Obras de don Francisco de Quevado Villegas.. . Divididas en tres tomos. Nueva impression. ..,,En Amberes,1699,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb370478529#Expression,Los sueños,,Paris,1939,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb377475593#Expression,Prosa festiva y satirica,,Madrid. - México. - Buenos Aires,1979,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb356571096#Expression,Obra poética 1,,Madrid,1969,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35615734r#Expression,Sueños y discursos,,Madrid,1993,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163632x#Expression,"Obras de d. Francisco de Quevedo Villegas,... T. I [-II]. - Politica de Dios y gobierno de Christo sacada de la Sagrada Escritura... T. III... El Parnaso español, monte en 2 cumbres dividido con las Nueve musas castellanas, donde se contienen poesias... T. IV... - Las Tres ultimas musas castellanas, 2a cumbre del Parnaso español... T. V [-Vida y obras pósthumas. T. VI.]",,Madrid,1772,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb349108853#Expression,Douze sonnets et un tombeau,,Paris,1986,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31125768v#Expression,La Hora...,,En Zaragoça,1651,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163650v#Expression,Obras jocosas de Don Francisco de Quevedo Villegas...,,Madrid,1821,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163706n#Expression,"Sueños y discursos, o Desuelos soñolientos de verdades soñadas descubridoras de abusos, vicios, y engaños en todos los officios y estados del mundo, por d. Francisco de Quevedo Villegas,...",,Perpiñan,1679,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163736k#Expression,"Relación nueva burlesca, de don Francisco de Quevedo que declara un cabildo que celebraron los gatos en el ala de un tejado, sobre el modo como habian de vivir, y lo que á cada uno le pasaba con su amo",,Valencia,1822,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb33146470h#Expression,Don Francisco de Quevedo y Villegas. Obras completas,,Madrid,1958/1960,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163691f#Expression,"Politica de Dios, govierno de Christo, tirania de Satanas, escrivelo con las plumas de los Evangelistas, don Francisco de Quevedo Villegas,...",,Barcelona,1626,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636489#Expression,"Obras escogidas de D. F. de Quevedo y Villegas, con notas y una noticia de su vida y escritos, por Don Eugenio de Ochoa. Obras serias, obras jocosas, obras poéticas",,Paris,1897,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb43550559t#Expression,España defendida de los tiempos de ahora de las calumnias de los noveleros y sediciosos,,Pamplona,2013,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb466549402#Expression,"España defendida, y los tiempos de ahora, de las calumnias de los noveleros y sediciosos",,A Coruña,2018,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb32550635v#Expression,"The Text tradition of the Memorial ""Católica, Sacra, Real Magestad"", by James O. Crosby",,"Lawrence, Kansas, University of Kansas press",1958,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311636787#Expression,"La Hora, escriviola nuestro gran Español don Francisco de Quevedo, con este titulo : la Fortuna con seso y la hora de todos, phantasia moral, autor Rifroscrancot Viveque Vasgel Duacenses, traduzido de latin en español por don Estevan Pluvianes del Padron...",,En Zaragoça,1651,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb348816941#Expression,Poemas escogidos,,Madrid,1984,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb352221028#Expression,La Hora de todos (y la fortuna con seso],,Madrid,1975,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb399837772#Expression,Nuevas cartas de la última prisión de Quevedo,,Woodbridge,2005,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb401062924#Expression,Obras completas en prosa,,Madrid,2003,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb45527744p#Expression,El Buscón,,Rungis,2017,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163639b#Expression,Les Oeuvres de Quevedo. Traduction nouvelle...,,Pais,1664,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163704z#Expression,"Juguetes de la niñez y travessuras de el ingenio. La Cuna y sepultura... Por don Francisco de Quevedo,...",,Barcelona,1635,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb40933428v#Expression,"Pablo de Segovia, el Buscón",,Toledo,2005,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42356056c#Expression,Les furies et les peines,,Paris,2010,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb42356056c#Expression,Les furies et les peines,,Paris,2010,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb427507060#Expression,Obras completas en prosa Volumen cuarto,,Madrid,2010,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb375302936#Expression,"Un Heráclito cristiano, Canta sola a Lisi y otros poemas",,Barcelona,1998,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb34637001m#Expression,L'Heure de tous : et la fortune raisonnable,,Paris,1980,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb34637001m#Expression,L'Heure de tous : et la fortune raisonnable,,Paris,1980,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb31163674v#Expression,"Geschichte und Leben des Erzschelms, genannt Don Paul, von D. Francisco de Quevedo Villegas. Aus dem Spanischen übersetzt durch Johann Georg Keil. Mit einer Einleitung",,Leipzig,1826,http://id.loc.gov/vocabulary/iso639-2/ger
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb311254890#Expression,"Francisci de Quevedo Villegas... In Plutarchi Marcum Brutum excursus politici : ex hispanico latinitate donati a Theo. J. f. Gradwinckel,...",,Hagae Comitum,1660,http://id.loc.gov/vocabulary/iso639-2/lat
BNF,Francisco Quevedo,http://data.bnf.fr/ark:/12148/cb35497854f#Expression,Histoire de Don Pablo de Ségovie,,Paris,1992,http://id.loc.gov/vocabulary/iso639-2/fre
